filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
contracts/batch2_ofs/batch02_contract_116_obf.sol,batch02_contract_116_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216618.5818923,2.1903278827667236,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_117_obf.sol,batch02_contract_117_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216869.9078205,2.2239348888397217,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_119_obf.sol,batch02_contract_119_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216620.7726216,2.179389476776123,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_120_obf.sol,batch02_contract_120_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216834.7061641,2.155545473098755,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_121_obf.sol,batch02_contract_121_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216684.3211546,2.255953073501587,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_123_obf.sol,batch02_contract_123_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216745.2483752,2.2033889293670654,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_126_obf.sol,batch02_contract_126_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216790.9969428,2.1046319007873535,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_127_obf.sol,batch02_contract_127_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216727.9556336,2.109741449356079,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_128_obf.sol,batch02_contract_128_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216570.814167,2.1892592906951904,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_129_obf.sol,batch02_contract_129_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216686.5775125,2.193842887878418,0,,,Solc experienced a fatal error,
